sheet,cell,names,label,dv_type,dv_op,dv_formula,status,implemented_in
Income Details,AI162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AJ162,,5u,whole,,0,TO_IMPLEMENT,
Income Details,AK162,,,whole,,0,TO_IMPLEMENT,
Income Details,AL162,,,whole,,0,TO_IMPLEMENT,
Income Details,P53,Due_DateITR1,Due Date of filing of ITR,textLength,equal,10,TO_IMPLEMENT,
Income Details,Q53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,R53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,S53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,T53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,U53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,V53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,W53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,X53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,Y53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,Z53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,AA53,,31/07/2026,textLength,equal,10,TO_IMPLEMENT,
Income Details,AB53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AC53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AD53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AE53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AF53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AG53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AH53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AI53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AJ53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AK53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AL53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AM53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AN53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AO53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AP53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AQ53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AR53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AS53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AT53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AU53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AV53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AW53,,,textLength,equal,10,TO_IMPLEMENT,
Income Details,AO103,IncD.Div,,whole,,0,TO_IMPLEMENT,
Income Details,AP103,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ103,,,whole,,0,TO_IMPLEMENT,
Income Details,AR103,,,whole,,0,TO_IMPLEMENT,
Income Details,AS103,,,whole,,0,TO_IMPLEMENT,
Income Details,AT103,,,whole,,0,TO_IMPLEMENT,
Income Details,AU103,,,whole,,0,TO_IMPLEMENT,
Income Details,AV103,,,whole,,0,TO_IMPLEMENT,
Income Details,AW103,,,whole,,0,TO_IMPLEMENT,
Income Details,AO173,IncD.Sale_LTCG,,whole,,0,TO_IMPLEMENT,
Income Details,AP173,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ173,,,whole,,0,TO_IMPLEMENT,
Income Details,AR173,,,whole,,0,TO_IMPLEMENT,
Income Details,AS173,,,whole,,0,TO_IMPLEMENT,
Income Details,AT173,,,whole,,0,TO_IMPLEMENT,
Income Details,AU173,,,whole,,0,TO_IMPLEMENT,
Income Details,AV173,,,whole,,0,TO_IMPLEMENT,
Income Details,AW173,,,whole,,0,TO_IMPLEMENT,
Income Details,AO174,IncD.Cost_LTCG,ii,whole,,0,TO_IMPLEMENT,
Income Details,AP174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AQ174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AR174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AS174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AT174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AU174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AV174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AW174,,ii,whole,,0,TO_IMPLEMENT,
Income Details,AO175,IncD.CG_LTCG,iii,whole,,0,TO_IMPLEMENT,
Income Details,AP175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AQ175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AR175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AS175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AT175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AU175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AV175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,AW175,,iii,whole,,0,TO_IMPLEMENT,
Income Details,H146,SELECT80DDS,80DDB - Medical treatment of specified disease,list,,Selection80DDB,TO_IMPLEMENT,
Income Details,I146,,(Select),list,,Selection80DDB,TO_IMPLEMENT,
Income Details,J146,,(Select),list,,Selection80DDB,TO_IMPLEMENT,
Income Details,K146,Sheet1.Specified_Disease,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,L146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,M146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,N146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,O146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,P146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,Q146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,R146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,S146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,T146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,U146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,V146,,(Select),list,,Specified_Disease,TO_IMPLEMENT,
Income Details,W146,,,list,,Specified_Disease,TO_IMPLEMENT,
Income Details,X146,,,list,,Specified_Disease,TO_IMPLEMENT,
Income Details,K139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,L139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,M139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,N139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,O139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,P139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,Q139,,PRAN of the taxpayer,textLength,equal,12,TO_IMPLEMENT,
Income Details,R139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,S139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,T139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,U139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,V139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,W139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,X139,,,textLength,equal,12,TO_IMPLEMENT,
Income Details,L153,Sheet1.AckNum,Acknowledgement number of Form 10BA,whole,,100000000000000,TO_IMPLEMENT,
Income Details,AO69,Sheet1.HRA,,whole,,0,TO_IMPLEMENT,
Income Details,AP69,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ69,,,whole,,0,TO_IMPLEMENT,
Income Details,AR69,,,whole,,0,TO_IMPLEMENT,
Income Details,AS69,,,whole,,0,TO_IMPLEMENT,
Income Details,AT69,,,whole,,0,TO_IMPLEMENT,
Income Details,AU69,,,whole,,0,TO_IMPLEMENT,
Income Details,AV69,,,whole,,0,TO_IMPLEMENT,
Income Details,AW69,,,whole,,0,TO_IMPLEMENT,
Income Details,E49,,"""Tax payer is required to select section as ""139(8A) in Part A General"" while filing corrected return in response to notice u/s 139(9) issued against the ITR fi",textLength,lessThan,10,TO_IMPLEMENT,
Income Details,F49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,G49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,H49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,I49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,J49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,K49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,L49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,M49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,N49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,O49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,P49,,If revised/defective then enter,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,Q49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,R49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,S49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,T49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,U49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,V49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,W49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,X49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,Y49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,Z49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AA49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AB49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AC49,,139(1)-On or before due date,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AD49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AE49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AF49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AG49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AH49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AI49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AJ49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AK49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AL49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AM49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AN49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AO49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AP49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AQ49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AR49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AS49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AT49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AU49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AV49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AW49,,,textLength,lessThan,10,TO_IMPLEMENT,
Income Details,AH45,sheet1.ContactRepAssessee,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AI45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AJ45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AK45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AL45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AM45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AN45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AO45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AP45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AQ45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AR45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AS45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AT45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AU45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AV45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,AW45,,,textLength,lessThanOrEqual,10,TO_IMPLEMENT,
Income Details,Y136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,Z136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AA136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AB136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AC136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AD136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AE136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AF136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AG136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AH136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AI136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AJ136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AK136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AL136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AM136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AN136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AO136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AP136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AQ136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AR136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AS136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AT136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AU136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AV136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,AW136,,,textLength,equal,125,TO_IMPLEMENT,
Income Details,L136,sheet1.PRAN,PRAN of the taxpayer,textLength,,1,TO_IMPLEMENT,
Income Details,M136,,PRAN of the taxpayer,textLength,,1,TO_IMPLEMENT,
Income Details,N136,,PRAN of the taxpayer,textLength,,1,TO_IMPLEMENT,
Income Details,O136,,PRAN of the taxpayer,textLength,,1,TO_IMPLEMENT,
Income Details,P136,,PRAN of the taxpayer,textLength,,1,TO_IMPLEMENT,
Income Details,Q136,,PRAN of the taxpayer,textLength,,1,TO_IMPLEMENT,
Income Details,R136,,,textLength,,1,TO_IMPLEMENT,
Income Details,S136,,,textLength,,1,TO_IMPLEMENT,
Income Details,T136,,,textLength,,1,TO_IMPLEMENT,
Income Details,U136,,,textLength,,1,TO_IMPLEMENT,
Income Details,V136,,,textLength,,1,TO_IMPLEMENT,
Income Details,W136,,,textLength,,1,TO_IMPLEMENT,
Income Details,X136,,,textLength,,1,TO_IMPLEMENT,
Income Details,H123,Type_80CCD1,Type of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,I123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,J123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,K123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,L123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,M123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,N123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,O123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,P123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Q123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,R123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,S123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,T123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,U123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,V123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,W123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,X123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,H124,,Type of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,I124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,J124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,K124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,L124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,M124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,N124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,O124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,P124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Q124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,R124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,S124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,T124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,U124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,V124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,W124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,X124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,H128,Type_80CCD1b,Type of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,I128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,J128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,K128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,L128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,M128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,N128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,O128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,P128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Q128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,R128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,S128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,T128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,U128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,V128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,W128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,X128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,H129,,Type of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,I129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,J129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,K129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,L129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,M129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,N129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,O129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,P129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Q129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,R129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,S129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,T129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,U129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,V129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,W129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,X129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Y123,Name_80CCD1,Name of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Z123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AA123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AB123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AC123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AD123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AE123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AF123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AG123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AH123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AI123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AJ123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AK123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AL123,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Y124,,Name of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Z124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AA124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AB124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AC124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AD124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AE124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AF124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AG124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AH124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AI124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AJ124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AK124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AL124,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Y128,Name_80CCD1b,Name of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Z128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AA128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AB128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AC128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AD128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AE128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AF128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AG128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AH128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AI128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AJ128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AK128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AL128,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Y129,,Name of Identifier,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,Z129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AA129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AB129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AC129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AD129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AE129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AF129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AG129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AH129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AI129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AJ129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AK129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AL129,,,textLength,lessThanOrEqual,125,TO_IMPLEMENT,
Income Details,AN128,Amount_80CCD1b,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO128,,,whole,,0,TO_IMPLEMENT,
Income Details,AP128,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ128,,,whole,,0,TO_IMPLEMENT,
Income Details,AR128,,,whole,,0,TO_IMPLEMENT,
Income Details,AS128,,,whole,,0,TO_IMPLEMENT,
Income Details,AT128,,,whole,,0,TO_IMPLEMENT,
Income Details,AU128,,,whole,,0,TO_IMPLEMENT,
Income Details,AV128,,,whole,,0,TO_IMPLEMENT,
Income Details,AW128,,,whole,,0,TO_IMPLEMENT,
Income Details,AN129,,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO129,,,whole,,0,TO_IMPLEMENT,
Income Details,AP129,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ129,,,whole,,0,TO_IMPLEMENT,
Income Details,AR129,,,whole,,0,TO_IMPLEMENT,
Income Details,AS129,,,whole,,0,TO_IMPLEMENT,
Income Details,AT129,,,whole,,0,TO_IMPLEMENT,
Income Details,AU129,,,whole,,0,TO_IMPLEMENT,
Income Details,AV129,,,whole,,0,TO_IMPLEMENT,
Income Details,AW129,,,whole,,0,TO_IMPLEMENT,
Income Details,AN123,Amount_80CCD1,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO123,,,whole,,0,TO_IMPLEMENT,
Income Details,AP123,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ123,,,whole,,0,TO_IMPLEMENT,
Income Details,AR123,,,whole,,0,TO_IMPLEMENT,
Income Details,AS123,,,whole,,0,TO_IMPLEMENT,
Income Details,AT123,,,whole,,0,TO_IMPLEMENT,
Income Details,AU123,,,whole,,0,TO_IMPLEMENT,
Income Details,AV123,,,whole,,0,TO_IMPLEMENT,
Income Details,AW123,,,whole,,0,TO_IMPLEMENT,
Income Details,AN124,,Amount,whole,,0,TO_IMPLEMENT,
Income Details,AO124,,,whole,,0,TO_IMPLEMENT,
Income Details,AP124,,,whole,,0,TO_IMPLEMENT,
Income Details,AQ124,,,whole,,0,TO_IMPLEMENT,
Income Details,AR124,,,whole,,0,TO_IMPLEMENT,
Income Details,AS124,,,whole,,0,TO_IMPLEMENT,
Income Details,AT124,,,whole,,0,TO_IMPLEMENT,
Income Details,AU124,,,whole,,0,TO_IMPLEMENT,
Income Details,AV124,,,whole,,0,TO_IMPLEMENT,
Income Details,AW124,,,whole,,0,TO_IMPLEMENT,
Income Details,AN118,Amount_80CCC,Amount,whole,,0,TO_IMPLEMENT,
